,executors,structure_type,function,dataset_size,std_percentage
202,8,sorted-desc,union,10000,0.03711256909978913
203,8,sorted-desc,earlyStopSortMerge,10000,0.09900552699222039
204,8,sorted-asc_bucketed_40,exploding,10000000,0.07079726104854579
205,8,sorted-asc_bucketed_40,union,10000000,0.012911219207594764
206,8,sorted-asc_bucketed_40,earlyStopSortMerge,10000000,0.04687500000000001
207,8,sorted-asc_bucketed_40,exploding,100000,0.06975612485665542
208,8,sorted-asc_bucketed_40,union,100000,0.014532526011803213
209,8,sorted-asc_bucketed_40,earlyStopSortMerge,100000,0.05669467095138408
210,8,sorted-asc_bucketed_40,exploding,1000000,0.05363009414320117
211,8,sorted-asc_bucketed_40,union,1000000,0.01089568029249754
212,8,sorted-asc_bucketed_40,earlyStopSortMerge,1000000,0.0
213,8,sorted-asc_bucketed_40,exploding,10000,0.0817830429353891
214,8,sorted-asc_bucketed_40,union,10000,0.02955285066942557
215,8,sorted-asc_bucketed_40,earlyStopSortMerge,10000,0.06105579948610593
216,8,sorted-rand,exploding,10000000,0.012689475309999962
217,8,sorted-rand,union,10000000,0.01548528609243434
218,8,sorted-rand,earlyStopSortMerge,10000000,0.011181155115278119
219,8,sorted-rand,exploding,100000,0.009915865384615386
220,8,sorted-rand,union,100000,0.018994855559952513
221,8,sorted-rand,earlyStopSortMerge,100000,0.01459526506669441
222,8,sorted-rand,exploding,1000000,0.019003628757770327
223,8,sorted-rand,union,1000000,0.028471923018424862
224,8,sorted-rand,earlyStopSortMerge,1000000,0.01483121803308348
225,8,sorted-rand,exploding,10000,0.02515219089817671
226,8,sorted-rand,union,10000,0.03775310176132876
227,8,sorted-rand,earlyStopSortMerge,10000,0.057772063680796217
228,8,sorted-asc,exploding,10000000,0.13028635369501035
229,8,sorted-asc,union,10000000,0.011192000495581507
230,8,sorted-asc,earlyStopSortMerge,10000000,0.022905630475653565
231,8,sorted-asc,exploding,100000,0.15425013273341406
232,8,sorted-asc,union,100000,0.39692052860367033
233,8,sorted-asc,earlyStopSortMerge,100000,0.03601079116033063
234,8,sorted-asc,exploding,1000000,0.3699786527373033
235,8,sorted-asc,union,1000000,0.22532638372758274
236,8,sorted-asc,earlyStopSortMerge,1000000,0.006800038531030473
237,8,sorted-asc,exploding,10000,0.19931003418404972
238,8,sorted-asc,union,10000,0.11826157973628652
239,8,sorted-asc,earlyStopSortMerge,10000,0.048765984909417075
240,8,sorted-asc_bucketed_160,exploding,10000000,0.014423076923076924
241,8,sorted-asc_bucketed_160,union,10000000,0.007686736149013624
242,8,sorted-asc_bucketed_160,earlyStopSortMerge,10000000,0.014423076923076924
243,8,sorted-asc_bucketed_160,exploding,100000,0.21111789283845245
244,8,sorted-asc_bucketed_160,union,100000,0.007960352162831022
245,8,sorted-asc_bucketed_160,earlyStopSortMerge,100000,0.028046833686197075
246,8,sorted-asc_bucketed_160,exploding,1000000,0.00977198697068404
247,8,sorted-asc_bucketed_160,union,1000000,0.008647554820255407
248,8,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.0152521430554745
249,8,sorted-asc_bucketed_160,exploding,10000,0.0614582603772271
250,8,sorted-asc_bucketed_160,union,10000,0.018852641192483404
251,8,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.04112796131707972
